country,iso_alpha3,region,sub_region,year,avg_sea_level_change_rate,avg_sea_level_change_value,pop_hi_tide,pop_coast_flood
Marshall Islands,MHL,Oceania,Micronesia,2080,9,488,NA,NA
Marshall Islands,MHL,Oceania,Micronesia,2090,9.3,578,NA,NA
Marshall Islands,MHL,Oceania,Micronesia,2100,9.2,670,NA,NA
Marshall Islands,MHL,Oceania,Micronesia,2110,9,764,NA,NA
Marshall Islands,MHL,Oceania,Micronesia,2120,9,854,NA,NA
Marshall Islands,MHL,Oceania,Micronesia,2130,8.8,942,NA,NA
Marshall Islands,MHL,Oceania,Micronesia,2140,8.8,1030,NA,NA
Marshall Islands,MHL,Oceania,Micronesia,2150,8.6,1116,NA,NA
Mauritania,MRT,Africa,Sub-Saharan Africa,2020,0.83,55.17,0,0.01
Mauritania,MRT,Africa,Sub-Saharan Africa,2030,0.88,99.94,NA,NA
Mauritania,MRT,Africa,Sub-Saharan Africa,2040,1.02,148.89,NA,NA
Mauritania,MRT,Africa,Sub-Saharan Africa,2050,1.16,213,0.01,0.02
Mauritania,MRT,Africa,Sub-Saharan Africa,2060,1.25,272.78,NA,NA
Mauritania,MRT,Africa,Sub-Saharan Africa,2070,1.33,340.89,NA,NA
Mauritania,MRT,Africa,Sub-Saharan Africa,2080,1.38,412.5,NA,NA
Mauritania,MRT,Africa,Sub-Saharan Africa,2090,1.43,483.33,NA,NA
Mauritania,MRT,Africa,Sub-Saharan Africa,2100,1.47,560.06,0.04,0.1
Mauritania,MRT,Africa,Sub-Saharan Africa,2110,1.45,629.5,NA,NA
Mauritania,MRT,Africa,Sub-Saharan Africa,2120,1.43,703.56,NA,NA
Mauritania,MRT,Africa,Sub-Saharan Africa,2130,1.41,776.72,NA,NA
Mauritania,MRT,Africa,Sub-Saharan Africa,2140,1.38,848.44,NA,NA
Mauritania,MRT,Africa,Sub-Saharan Africa,2150,1.36,919,NA,NA
Mauritius,MUS,Africa,Sub-Saharan Africa,2020,3.4,43,0.04,0.04
Mauritius,MUS,Africa,Sub-Saharan Africa,2030,3.9,80,NA,NA
Mauritius,MUS,Africa,Sub-Saharan Africa,2040,4.5,124,NA,NA
Mauritius,MUS,Africa,Sub-Saharan Africa,2050,5.1,180,0.05,0.05
Mauritius,MUS,Africa,Sub-Saharan Africa,2060,6,230,NA,NA
Mauritius,MUS,Africa,Sub-Saharan Africa,2070,7,298,NA,NA
Mauritius,MUS,Africa,Sub-Saharan Africa,2080,7.4,371,NA,NA
Mauritius,MUS,Africa,Sub-Saharan Africa,2090,8.2,444,NA,NA
Mauritius,MUS,Africa,Sub-Saharan Africa,2100,8.2,532,0.07,0.08
Mauritius,MUS,Africa,Sub-Saharan Africa,2110,7.5,609,NA,NA
Mauritius,MUS,Africa,Sub-Saharan Africa,2120,7.4,684,NA,NA
Mauritius,MUS,Africa,Sub-Saharan Africa,2130,7.3,756,NA,NA
Mauritius,MUS,Africa,Sub-Saharan Africa,2140,7.2,830,NA,NA
Mauritius,MUS,Africa,Sub-Saharan Africa,2150,7,900,NA,NA
Mexico,MEX,Americas,Latin America and the Caribbean,2020,4.26,71.52,0.12,0.17
Mexico,MEX,Americas,Latin America and the Caribbean,2030,4.46,130.84,NA,NA
Mexico,MEX,Americas,Latin America and the Caribbean,2040,4.91,193.61,NA,NA
Mexico,MEX,Americas,Latin America and the Caribbean,2050,5.3,270.39,0.18,0.25
Mexico,MEX,Americas,Latin America and the Caribbean,2060,5.63,340.17,NA,NA
Mexico,MEX,Americas,Latin America and the Caribbean,2070,6.08,419.65,NA,NA
Mexico,MEX,Americas,Latin America and the Caribbean,2080,6.53,505.56,NA,NA
Mexico,MEX,Americas,Latin America and the Caribbean,2090,6.52,593.66,NA,NA
Mexico,MEX,Americas,Latin America and the Caribbean,2100,6.45,679.25,0.42,0.54
Mexico,MEX,Americas,Latin America and the Caribbean,2110,6.56,762.83,NA,NA
Mexico,MEX,Americas,Latin America and the Caribbean,2120,6.49,849.53,NA,NA
Mexico,MEX,Americas,Latin America and the Caribbean,2130,6.41,935.29,NA,NA
Mexico,MEX,Americas,Latin America and the Caribbean,2140,6.33,1020.09,NA,NA
Mexico,MEX,Americas,Latin America and the Caribbean,2150,6.22,1103.49,NA,NA
Moldova,MDA,Europe,Eastern Europe,2020,3.3,45.5,NA,NA
Moldova,MDA,Europe,Eastern Europe,2030,3.4,81.5,NA,NA
Moldova,MDA,Europe,Eastern Europe,2040,4.1,117,NA,NA
Moldova,MDA,Europe,Eastern Europe,2050,4.95,170.5,NA,NA
Moldova,MDA,Europe,Eastern Europe,2060,5.4,223,NA,NA
Moldova,MDA,Europe,Eastern Europe,2070,5.9,282,NA,NA
Moldova,MDA,Europe,Eastern Europe,2080,6.25,345,NA,NA
Moldova,MDA,Europe,Eastern Europe,2090,5.1,410,NA,NA
Moldova,MDA,Europe,Eastern Europe,2100,4.85,450.5,NA,NA
Moldova,MDA,Europe,Eastern Europe,2110,5.95,496,NA,NA
Moldova,MDA,Europe,Eastern Europe,2120,5.85,556,NA,NA
Moldova,MDA,Europe,Eastern Europe,2130,5.85,614,NA,NA
Moldova,MDA,Europe,Eastern Europe,2140,5.65,671,NA,NA
Moldova,MDA,Europe,Eastern Europe,2150,5.6,728,NA,NA
Montenegro,MNE,Europe,Southern Europe,2020,3.8,57.5,NA,NA
Montenegro,MNE,Europe,Southern Europe,2030,3.7,97.5,NA,NA
Montenegro,MNE,Europe,Southern Europe,2040,4.4,135.5,NA,NA
Montenegro,MNE,Europe,Southern Europe,2050,5.35,193,NA,NA
Montenegro,MNE,Europe,Southern Europe,2060,5.8,249,NA,NA
Montenegro,MNE,Europe,Southern Europe,2070,6.3,311.5,NA,NA
Montenegro,MNE,Europe,Southern Europe,2080,6.45,378,NA,NA
Montenegro,MNE,Europe,Southern Europe,2090,6.15,443,NA,NA
Montenegro,MNE,Europe,Southern Europe,2100,6.25,505,NA,NA
Montenegro,MNE,Europe,Southern Europe,2110,6.6,560,NA,NA
Montenegro,MNE,Europe,Southern Europe,2120,6.5,625,NA,NA
Montenegro,MNE,Europe,Southern Europe,2130,6.4,690,NA,NA
Montenegro,MNE,Europe,Southern Europe,2140,6.25,754,NA,NA
Montenegro,MNE,Europe,Southern Europe,2150,6.2,816.5,NA,NA
Morocco,MAR,Africa,Northern Africa,2020,3.79,60.51,0.37,0.39
Morocco,MAR,Africa,Northern Africa,2030,4.04,105.02,NA,NA
Morocco,MAR,Africa,Northern Africa,2040,4.8,153.98,NA,NA
Morocco,MAR,Africa,Northern Africa,2050,5.54,220.08,0.4,0.43
Morocco,MAR,Africa,Northern Africa,2060,5.83,281.8,NA,NA
Morocco,MAR,Africa,Northern Africa,2070,6.11,349.2,NA,NA
Morocco,MAR,Africa,Northern Africa,2080,6.29,420.61,NA,NA
Morocco,MAR,Africa,Northern Africa,2090,6.32,490.02,NA,NA
Morocco,MAR,Africa,Northern Africa,2100,6.5,563.02,0.52,0.57
Morocco,MAR,Africa,Northern Africa,2110,6.63,628.02,NA,NA
Morocco,MAR,Africa,Northern Africa,2120,6.53,700.55,NA,NA
Morocco,MAR,Africa,Northern Africa,2130,6.45,772.69,NA,NA
Morocco,MAR,Africa,Northern Africa,2140,6.35,843.39,NA,NA
Morocco,MAR,Africa,Northern Africa,2150,6.23,912.76,NA,NA
Mozambique,MOZ,Africa,Sub-Saharan Africa,2020,3.22,53.14,0.33,0.81
Mozambique,MOZ,Africa,Sub-Saharan Africa,2030,3.25,100.96,NA,NA
Mozambique,MOZ,Africa,Sub-Saharan Africa,2040,3.6,148,NA,NA
Mozambique,MOZ,Africa,Sub-Saharan Africa,2050,4.09,211.43,0.5,0.91
Mozambique,MOZ,Africa,Sub-Saharan Africa,2060,4.56,268.61,NA,NA
Mozambique,MOZ,Africa,Sub-Saharan Africa,2070,5.1,338.84,NA,NA
Mozambique,MOZ,Africa,Sub-Saharan Africa,2080,5.45,414.51,NA,NA
Mozambique,MOZ,Africa,Sub-Saharan Africa,2090,5.79,490.57,NA,NA
Mozambique,MOZ,Africa,Sub-Saharan Africa,2100,5.83,575.12,0.79,1.2
Mozambique,MOZ,Africa,Sub-Saharan Africa,2110,5.56,656.49,NA,NA
Mozambique,MOZ,Africa,Sub-Saharan Africa,2120,5.49,734.29,NA,NA
Mozambique,MOZ,Africa,Sub-Saharan Africa,2130,5.42,811.08,NA,NA
Mozambique,MOZ,Africa,Sub-Saharan Africa,2140,5.33,887.04,NA,NA
Mozambique,MOZ,Africa,Sub-Saharan Africa,2150,5.23,961.55,NA,NA
Myanmar,MMR,Asia,South-eastern Asia,2020,1.65,41.04,1.4,2.6
Myanmar,MMR,Asia,South-eastern Asia,2030,1.87,77.96,NA,NA
Myanmar,MMR,Asia,South-eastern Asia,2040,2.21,122.48,NA,NA
Myanmar,MMR,Asia,South-eastern Asia,2050,2.53,179.04,1.6,3.2
Myanmar,MMR,Asia,South-eastern Asia,2060,2.92,233.67,NA,NA
Myanmar,MMR,Asia,South-eastern Asia,2070,3.14,302.04,NA,NA
Myanmar,MMR,Asia,South-eastern Asia,2080,3.3,369.22,NA,NA
Myanmar,MMR,Asia,South-eastern Asia,2090,3.58,441.15,NA,NA
Myanmar,MMR,Asia,South-eastern Asia,2100,3.56,518.56,2.8,5.2
Myanmar,MMR,Asia,South-eastern Asia,2110,3.4,589.81,NA,NA
Myanmar,MMR,Asia,South-eastern Asia,2120,3.36,661.41,NA,NA
Myanmar,MMR,Asia,South-eastern Asia,2130,3.31,731.96,NA,NA
Myanmar,MMR,Asia,South-eastern Asia,2140,3.26,801.37,NA,NA
Myanmar,MMR,Asia,South-eastern Asia,2150,3.21,869.74,NA,NA
Namibia,NAM,Africa,Sub-Saharan Africa,2020,2.55,55.17,NA,NA
Namibia,NAM,Africa,Sub-Saharan Africa,2030,2.77,101.68,NA,NA
Namibia,NAM,Africa,Sub-Saharan Africa,2040,3.24,154.39,NA,NA
Namibia,NAM,Africa,Sub-Saharan Africa,2050,3.62,222.68,NA,NA
Namibia,NAM,Africa,Sub-Saharan Africa,2060,3.98,284.63,NA,NA
Namibia,NAM,Africa,Sub-Saharan Africa,2070,4.27,359.15,NA,NA
Namibia,NAM,Africa,Sub-Saharan Africa,2080,4.44,435.2,NA,NA
Namibia,NAM,Africa,Sub-Saharan Africa,2090,4.59,510.66,NA,NA
Namibia,NAM,Africa,Sub-Saharan Africa,2100,4.67,590.29,NA,NA
Namibia,NAM,Africa,Sub-Saharan Africa,2110,4.65,676.15,NA,NA
Namibia,NAM,Africa,Sub-Saharan Africa,2120,4.58,756.07,NA,NA
Namibia,NAM,Africa,Sub-Saharan Africa,2130,4.53,835.17,NA,NA
Namibia,NAM,Africa,Sub-Saharan Africa,2140,4.45,913.22,NA,NA
Namibia,NAM,Africa,Sub-Saharan Africa,2150,4.38,989.83,NA,NA
Nauru,NRU,Oceania,Micronesia,2020,4.4,51,NA,NA
Nauru,NRU,Oceania,Micronesia,2030,4.8,97,NA,NA
Nauru,NRU,Oceania,Micronesia,2040,5.8,150,NA,NA
Nauru,NRU,Oceania,Micronesia,2050,6.5,222,NA,NA
Nauru,NRU,Oceania,Micronesia,2060,7.2,286,NA,NA
Nauru,NRU,Oceania,Micronesia,2070,7.9,364,NA,NA
Nauru,NRU,Oceania,Micronesia,2080,8.5,449,NA,NA
Nauru,NRU,Oceania,Micronesia,2090,8.9,532,NA,NA
Nauru,NRU,Oceania,Micronesia,2100,8.9,623,NA,NA
Nauru,NRU,Oceania,Micronesia,2110,8.6,710,NA,NA
Nauru,NRU,Oceania,Micronesia,2120,8.4,795,NA,NA
Nauru,NRU,Oceania,Micronesia,2130,8.4,879,NA,NA
Nauru,NRU,Oceania,Micronesia,2140,8.2,962,NA,NA
Nauru,NRU,Oceania,Micronesia,2150,8,1042,NA,NA
Netherlands,NLD,Europe,Western Europe,2020,4.76,74.57,4.1,4.9
Netherlands,NLD,Europe,Western Europe,2030,5.06,124.86,NA,NA
Netherlands,NLD,Europe,Western Europe,2040,5.97,180.43,NA,NA
Netherlands,NLD,Europe,Western Europe,2050,6.51,252.57,4.2,5.5
Netherlands,NLD,Europe,Western Europe,2060,6.51,318.14,NA,NA
Netherlands,NLD,Europe,Western Europe,2070,6.66,386.57,NA,NA
Netherlands,NLD,Europe,Western Europe,2080,6.6,457.29,NA,NA
Netherlands,NLD,Europe,Western Europe,2090,7.14,523.43,NA,NA
Netherlands,NLD,Europe,Western Europe,2100,7.57,609.43,4.4,7.3
Netherlands,NLD,Europe,Western Europe,2110,7.29,658.86,NA,NA
Netherlands,NLD,Europe,Western Europe,2120,7.23,731.71,NA,NA
Netherlands,NLD,Europe,Western Europe,2130,7.09,803.71,NA,NA
Netherlands,NLD,Europe,Western Europe,2140,7.03,874.43,NA,NA
Netherlands,NLD,Europe,Western Europe,2150,6.91,944.29,NA,NA
New Caledonia:Grand Recif de Oatope,NCL,Oceania,Melanesia,2020,4.2,44,NA,NA
New Caledonia:Grand Recif de Oatope,NCL,Oceania,Melanesia,2030,4.6,89,NA,NA
New Caledonia:Grand Recif de Oatope,NCL,Oceania,Melanesia,2040,5.2,140,NA,NA
New Caledonia:Grand Recif de Oatope,NCL,Oceania,Melanesia,2050,5.7,204,NA,NA
New Caledonia:Grand Recif de Oatope,NCL,Oceania,Melanesia,2060,6.5,260,NA,NA
New Caledonia:Grand Recif de Oatope,NCL,Oceania,Melanesia,2070,7.4,332,NA,NA
New Caledonia:Grand Recif de Oatope,NCL,Oceania,Melanesia,2080,7.8,412,NA,NA
New Caledonia:Grand Recif de Oatope,NCL,Oceania,Melanesia,2090,7.4,487,NA,NA
New Caledonia:Grand Recif de Oatope,NCL,Oceania,Melanesia,2100,7.5,558,NA,NA
New Caledonia:Grand Recif de Oatope,NCL,Oceania,Melanesia,2110,7.8,638,NA,NA
New Caledonia:Grand Recif de Oatope,NCL,Oceania,Melanesia,2120,7.6,714,NA,NA
New Caledonia:Grand Recif de Oatope,NCL,Oceania,Melanesia,2130,7.6,790,NA,NA
New Caledonia:Grand Recif de Oatope,NCL,Oceania,Melanesia,2140,7.4,865,NA,NA
New Caledonia:Grand Recif de Oatope,NCL,Oceania,Melanesia,2150,7.3,938,NA,NA
New Zealand:North Island,NZL,Oceania,Australia and New Zealand,2020,4.78,63.41,NA,NA
New Zealand:North Island,NZL,Oceania,Australia and New Zealand,2030,4.98,114,NA,NA
New Zealand:North Island,NZL,Oceania,Australia and New Zealand,2040,5.48,166.47,NA,NA
New Zealand:North Island,NZL,Oceania,Australia and New Zealand,2050,6.16,232.82,NA,NA
New Zealand:North Island,NZL,Oceania,Australia and New Zealand,2060,6.9,293.76,NA,NA
New Zealand:North Island,NZL,Oceania,Australia and New Zealand,2070,7.34,368.35,NA,NA
New Zealand:North Island,NZL,Oceania,Australia and New Zealand,2080,7.55,442.82,NA,NA
New Zealand:North Island,NZL,Oceania,Australia and New Zealand,2090,8.26,516.47,NA,NA
New Zealand:North Island,NZL,Oceania,Australia and New Zealand,2100,8.54,602.47,NA,NA
New Zealand:North Island,NZL,Oceania,Australia and New Zealand,2110,8.17,691.82,NA,NA
New Zealand:North Island,NZL,Oceania,Australia and New Zealand,2120,8.09,773.06,NA,NA
New Zealand:North Island,NZL,Oceania,Australia and New Zealand,2130,7.97,853.35,NA,NA
New Zealand:North Island,NZL,Oceania,Australia and New Zealand,2140,7.85,932.76,NA,NA
New Zealand:North Island,NZL,Oceania,Australia and New Zealand,2150,7.71,1010.53,NA,NA
New Zealand:South Island,NZL,Oceania,Australia and New Zealand,2020,4.63,63.83,NA,NA
New Zealand:South Island,NZL,Oceania,Australia and New Zealand,2030,4.88,112.38,NA,NA
New Zealand:South Island,NZL,Oceania,Australia and New Zealand,2040,5.55,164.13,NA,NA
New Zealand:South Island,NZL,Oceania,Australia and New Zealand,2050,6.22,232.33,NA,NA
New Zealand:South Island,NZL,Oceania,Australia and New Zealand,2060,6.74,292.5,NA,NA
New Zealand:South Island,NZL,Oceania,Australia and New Zealand,2070,7.2,365,NA,NA
New Zealand:South Island,NZL,Oceania,Australia and New Zealand,2080,7.35,438.29,NA,NA
New Zealand:South Island,NZL,Oceania,Australia and New Zealand,2090,8.06,508.5,NA,NA
New Zealand:South Island,NZL,Oceania,Australia and New Zealand,2100,8.4,593.21,NA,NA
New Zealand:South Island,NZL,Oceania,Australia and New Zealand,2110,8.07,682.75,NA,NA
New Zealand:South Island,NZL,Oceania,Australia and New Zealand,2120,7.98,763.08,NA,NA
New Zealand:South Island,NZL,Oceania,Australia and New Zealand,2130,7.88,842.17,NA,NA
New Zealand:South Island,NZL,Oceania,Australia and New Zealand,2140,7.75,920.63,NA,NA
New Zealand:South Island,NZL,Oceania,Australia and New Zealand,2150,7.61,997.38,NA,NA
New Zealand:Stewart Island,NZL,Oceania,Australia and New Zealand,2020,4.4,60,NA,NA
New Zealand:Stewart Island,NZL,Oceania,Australia and New Zealand,2030,4.6,107,NA,NA
New Zealand:Stewart Island,NZL,Oceania,Australia and New Zealand,2040,5.3,156,NA,NA
New Zealand:Stewart Island,NZL,Oceania,Australia and New Zealand,2050,6.1,222,NA,NA
New Zealand:Stewart Island,NZL,Oceania,Australia and New Zealand,2060,6.6,281,NA,NA
New Zealand:Stewart Island,NZL,Oceania,Australia and New Zealand,2070,6.9,352,NA,NA
New Zealand:Stewart Island,NZL,Oceania,Australia and New Zealand,2080,7.2,420,NA,NA
New Zealand:Stewart Island,NZL,Oceania,Australia and New Zealand,2090,7.9,490,NA,NA
New Zealand:Stewart Island,NZL,Oceania,Australia and New Zealand,2100,8.2,572,NA,NA
New Zealand:Stewart Island,NZL,Oceania,Australia and New Zealand,2110,7.8,662,NA,NA
New Zealand:Stewart Island,NZL,Oceania,Australia and New Zealand,2120,7.7,740,NA,NA
New Zealand:Stewart Island,NZL,Oceania,Australia and New Zealand,2130,7.6,817,NA,NA
New Zealand:Stewart Island,NZL,Oceania,Australia and New Zealand,2140,7.5,892,NA,NA
New Zealand:Stewart Island,NZL,Oceania,Australia and New Zealand,2150,7.4,967,NA,NA
Nicaragua,NIC,Americas,Latin America and the Caribbean,2020,4.81,59.55,0,0
Nicaragua,NIC,Americas,Latin America and the Caribbean,2030,5.11,110.18,NA,NA
Nicaragua,NIC,Americas,Latin America and the Caribbean,2040,5.77,165.55,NA,NA
Nicaragua,NIC,Americas,Latin America and the Caribbean,2050,6.41,235.27,0,0.01
Nicaragua,NIC,Americas,Latin America and the Caribbean,2060,6.95,299.36,NA,NA
Nicaragua,NIC,Americas,Latin America and the Caribbean,2070,7.41,373.82,NA,NA
Nicaragua,NIC,Americas,Latin America and the Caribbean,2080,7.79,451,NA,NA
Nicaragua,NIC,Americas,Latin America and the Caribbean,2090,7.95,529.09,NA,NA
Nicaragua,NIC,Americas,Latin America and the Caribbean,2100,8.04,608.55,0.02,0.02
Nicaragua,NIC,Americas,Latin America and the Caribbean,2110,8.1,688.27,NA,NA
Nicaragua,NIC,Americas,Latin America and the Caribbean,2120,8,768.91,NA,NA
Nicaragua,NIC,Americas,Latin America and the Caribbean,2130,7.88,848.45,NA,NA
Nicaragua,NIC,Americas,Latin America and the Caribbean,2140,7.77,927.18,NA,NA
Nicaragua,NIC,Americas,Latin America and the Caribbean,2150,7.62,1004.09,NA,NA
Nigeria,NGA,Africa,Sub-Saharan Africa,2020,1.3,57.82,0.94,1.1
Nigeria,NGA,Africa,Sub-Saharan Africa,2030,1.4,105.18,NA,NA
Nigeria,NGA,Africa,Sub-Saharan Africa,2040,1.6,157.68,NA,NA
Nigeria,NGA,Africa,Sub-Saharan Africa,2050,1.78,224.45,1,1.2
Nigeria,NGA,Africa,Sub-Saharan Africa,2060,1.93,285.77,NA,NA
Nigeria,NGA,Africa,Sub-Saharan Africa,2070,2.04,356.68,NA,NA
Nigeria,NGA,Africa,Sub-Saharan Africa,2080,2.1,429.05,NA,NA
Nigeria,NGA,Africa,Sub-Saharan Africa,2090,2.19,501.5,NA,NA
Nigeria,NGA,Africa,Sub-Saharan Africa,2100,2.25,578.23,1.3,1.6
Nigeria,NGA,Africa,Sub-Saharan Africa,2110,2.24,656.5,NA,NA
Nigeria,NGA,Africa,Sub-Saharan Africa,2120,2.21,733.36,NA,NA
Nigeria,NGA,Africa,Sub-Saharan Africa,2130,2.19,809.55,NA,NA
Nigeria,NGA,Africa,Sub-Saharan Africa,2140,2.15,884.55,NA,NA
Nigeria,NGA,Africa,Sub-Saharan Africa,2150,2.11,958.68,NA,NA
Norfolk Island,NFK,Oceania,Australia and New Zealand,2020,4.2,54,NA,NA
Norfolk Island,NFK,Oceania,Australia and New Zealand,2030,4.6,98,NA,NA
Norfolk Island,NFK,Oceania,Australia and New Zealand,2040,5.3,150,NA,NA
Norfolk Island,NFK,Oceania,Australia and New Zealand,2050,6.1,214,NA,NA
Norfolk Island,NFK,Oceania,Australia and New Zealand,2060,6.8,276,NA,NA
Norfolk Island,NFK,Oceania,Australia and New Zealand,2070,7.3,348,NA,NA
Norfolk Island,NFK,Oceania,Australia and New Zealand,2080,8,425,NA,NA
Norfolk Island,NFK,Oceania,Australia and New Zealand,2090,8.3,504,NA,NA
Norfolk Island,NFK,Oceania,Australia and New Zealand,2100,8.2,587,NA,NA
Norfolk Island,NFK,Oceania,Australia and New Zealand,2110,8,671,NA,NA
Norfolk Island,NFK,Oceania,Australia and New Zealand,2120,7.9,750,NA,NA
Norfolk Island,NFK,Oceania,Australia and New Zealand,2130,7.9,830,NA,NA
Norfolk Island,NFK,Oceania,Australia and New Zealand,2140,7.7,908,NA,NA
Norfolk Island,NFK,Oceania,Australia and New Zealand,2150,7.5,984,NA,NA
North Korea,PRK,Asia,Eastern Asia,2020,4.18,48.33,0.4,0.68
North Korea,PRK,Asia,Eastern Asia,2030,4.38,92.58,NA,NA
North Korea,PRK,Asia,Eastern Asia,2040,4.85,138.58,NA,NA
North Korea,PRK,Asia,Eastern Asia,2050,5.43,197.75,0.51,0.81
North Korea,PRK,Asia,Eastern Asia,2060,6.01,252.42,NA,NA
North Korea,PRK,Asia,Eastern Asia,2070,6.77,317.42,NA,NA
North Korea,PRK,Asia,Eastern Asia,2080,7.42,390.58,NA,NA
North Korea,PRK,Asia,Eastern Asia,2090,7.68,465.08,NA,NA
North Korea,PRK,Asia,Eastern Asia,2100,7.68,543.67,0.77,1.2
North Korea,PRK,Asia,Eastern Asia,2110,7.45,617.42,NA,NA
North Korea,PRK,Asia,Eastern Asia,2120,7.36,691.08,NA,NA
North Korea,PRK,Asia,Eastern Asia,2130,7.26,764.25,NA,NA
North Korea,PRK,Asia,Eastern Asia,2140,7.14,836.58,NA,NA
North Korea,PRK,Asia,Eastern Asia,2150,7.03,907.58,NA,NA
North Macedonia,MKD,Europe,Southern Europe,2020,3.8,56.33,NA,NA
North Macedonia,MKD,Europe,Southern Europe,2030,3.73,96.33,NA,NA
North Macedonia,MKD,Europe,Southern Europe,2040,4.4,135,NA,NA
North Macedonia,MKD,Europe,Southern Europe,2050,5.3,192.33,NA,NA
North Macedonia,MKD,Europe,Southern Europe,2060,5.77,247.67,NA,NA
North Macedonia,MKD,Europe,Southern Europe,2070,6.23,310,NA,NA
North Macedonia,MKD,Europe,Southern Europe,2080,6.43,376.33,NA,NA
North Macedonia,MKD,Europe,Southern Europe,2090,6.23,441,NA,NA
North Macedonia,MKD,Europe,Southern Europe,2100,6.27,503.67,NA,NA
North Macedonia,MKD,Europe,Southern Europe,2110,6.6,559.33,NA,NA
North Macedonia,MKD,Europe,Southern Europe,2120,6.5,624.67,NA,NA
North Macedonia,MKD,Europe,Southern Europe,2130,6.4,689.67,NA,NA
North Macedonia,MKD,Europe,Southern Europe,2140,6.3,753.67,NA,NA
North Macedonia,MKD,Europe,Southern Europe,2150,6.2,816.33,NA,NA
Northern Mariana Islands:Saipan,MNP,Oceania,Micronesia,2020,3.4,48,NA,NA
Northern Mariana Islands:Saipan,MNP,Oceania,Micronesia,2030,4,86,NA,NA
Northern Mariana Islands:Saipan,MNP,Oceania,Micronesia,2040,5.2,133,NA,NA
Northern Mariana Islands:Saipan,MNP,Oceania,Micronesia,2050,6.2,200,NA,NA
Northern Mariana Islands:Saipan,MNP,Oceania,Micronesia,2060,6.8,262,NA,NA
Northern Mariana Islands:Saipan,MNP,Oceania,Micronesia,2070,7.1,335,NA,NA
Northern Mariana Islands:Saipan,MNP,Oceania,Micronesia,2080,7.8,408,NA,NA
Northern Mariana Islands:Saipan,MNP,Oceania,Micronesia,2090,10,488,NA,NA
Northern Mariana Islands:Saipan,MNP,Oceania,Micronesia,2100,10,605,NA,NA
Northern Mariana Islands:Saipan,MNP,Oceania,Micronesia,2110,8.3,690,NA,NA
Northern Mariana Islands:Saipan,MNP,Oceania,Micronesia,2120,8.2,772,NA,NA
Northern Mariana Islands:Saipan,MNP,Oceania,Micronesia,2130,8.1,855,NA,NA
Northern Mariana Islands:Saipan,MNP,Oceania,Micronesia,2140,8,935,NA,NA
Northern Mariana Islands:Saipan,MNP,Oceania,Micronesia,2150,7.8,1014,NA,NA
Norway,NOR,Europe,Northern Europe,2020,1.21,25.28,NA,NA
Norway,NOR,Europe,Northern Europe,2030,1.46,39.85,NA,NA
Norway,NOR,Europe,Northern Europe,2040,2.29,60.15,NA,NA
Norway,NOR,Europe,Northern Europe,2050,2.74,92.48,NA,NA
Norway,NOR,Europe,Northern Europe,2060,2.26,121.58,NA,NA
Norway,NOR,Europe,Northern Europe,2070,1.84,144.42,NA,NA
Norway,NOR,Europe,Northern Europe,2080,1.75,166.82,NA,NA
Norway,NOR,Europe,Northern Europe,2090,2.7,189.45,NA,NA
Norway,NOR,Europe,Northern Europe,2100,3.35,236.51,NA,NA
Norway,NOR,Europe,Northern Europe,2110,3.04,229.19,NA,NA
Norway,NOR,Europe,Northern Europe,2120,2.99,259.37,NA,NA
Norway,NOR,Europe,Northern Europe,2130,2.91,289,NA,NA
Norway,NOR,Europe,Northern Europe,2140,2.81,317.55,NA,NA
Norway,NOR,Europe,Northern Europe,2150,2.75,345.22,NA,NA
Norway:Hinnoya,NOR,Europe,Northern Europe,2020,1,26,NA,NA
Norway:Hinnoya,NOR,Europe,Northern Europe,2030,1.3,39,NA,NA
Norway:Hinnoya,NOR,Europe,Northern Europe,2040,2.2,60,NA,NA
Norway:Hinnoya,NOR,Europe,Northern Europe,2050,2.6,91,NA,NA
Norway:Hinnoya,NOR,Europe,Northern Europe,2060,2,119,NA,NA
Norway:Hinnoya,NOR,Europe,Northern Europe,2070,1.4,140,NA,NA
Norway:Hinnoya,NOR,Europe,Northern Europe,2080,1.2,158,NA,NA
Norway:Hinnoya,NOR,Europe,Northern Europe,2090,2.4,178,NA,NA
Norway:Hinnoya,NOR,Europe,Northern Europe,2100,3.2,227,NA,NA
Norway:Hinnoya,NOR,Europe,Northern Europe,2110,2.7,205,NA,NA
Norway:Hinnoya,NOR,Europe,Northern Europe,2120,2.6,232,NA,NA
Norway:Hinnoya,NOR,Europe,Northern Europe,2130,2.5,257,NA,NA
Norway:Hinnoya,NOR,Europe,Northern Europe,2140,2.4,282,NA,NA
Norway:Hinnoya,NOR,Europe,Northern Europe,2150,2.4,306,NA,NA
Norway:Kvaloya,NOR,Europe,Northern Europe,2020,2.8,50,NA,NA
Norway:Kvaloya,NOR,Europe,Northern Europe,2030,3.1,80,NA,NA
Norway:Kvaloya,NOR,Europe,Northern Europe,2040,4.2,122,NA,NA
Norway:Kvaloya,NOR,Europe,Northern Europe,2050,4.4,172,NA,NA
Norway:Kvaloya,NOR,Europe,Northern Europe,2060,3.7,220,NA,NA
Norway:Kvaloya,NOR,Europe,Northern Europe,2070,3,256,NA,NA
Norway:Kvaloya,NOR,Europe,Northern Europe,2080,2.9,292,NA,NA
