country,iso_alpha3,region,sub_region,exag_env,climate_crisis,protect_env,sex,age,educyrs,degree,soc_rank,gov_peo,gov_bus,how_bus,how_peo,mem_env,care_env
Netherlands,NLD,Europe,Western Europe,11,18,3,0,36,21,noUni,high,1,1,0,0,0,0
Netherlands,NLD,Europe,Western Europe,8,20,4,1,52,14,Uni,middle,0,1,2,2,0,0
Netherlands,NLD,Europe,Western Europe,10,20,4,0,49,14,Uni,middle,0,1,2,2,0,0
Netherlands,NLD,Europe,Western Europe,9,22,6,1,30,14,Uni,middle,0,1,1,1,0,0
Netherlands,NLD,Europe,Western Europe,8,21,8,0,49,13,Uni,middle,1,1,2,1,1,1
Netherlands,NLD,Europe,Western Europe,3,30,8,0,54,20,noUni,high,0,1,1,1,0,1
Netherlands,NLD,Europe,Western Europe,8,21,9,1,55,14,Uni,high,1,1,1,1,1,1
Netherlands,NLD,Europe,Western Europe,8,27,7,1,28,12,Uni,middle,1,1,1,1,0,0
Netherlands,NLD,Europe,Western Europe,10,23,8,1,44,12,Uni,middle,0,1,1,1,0,1
Netherlands,NLD,Europe,Western Europe,5,23,9,1,42,14,Uni,middle,0,1,1,1,0,1
Netherlands,NLD,Europe,Western Europe,13,19,9,0,48,14,Uni,middle,0,0,1,1,0,0
Netherlands,NLD,Europe,Western Europe,7,23,6,1,44,18,noUni,high,1,1,0,1,0,1
Netherlands,NLD,Europe,Western Europe,6,22,7,0,29,20,noUni,middle,1,1,1,1,0,1
Netherlands,NLD,Europe,Western Europe,7,24,10,1,27,21,noUni,middle,1,1,1,1,0,1
Netherlands,NLD,Europe,Western Europe,3,32,9,1,49,21,noUni,middle,1,1,1,1,0,1
Netherlands,NLD,Europe,Western Europe,7,22,8,1,42,18,noUni,high,1,1,0,2,0,1
Netherlands,NLD,Europe,Western Europe,4,33,10,1,33,22,noUni,high,0,1,1,0,0,1
Netherlands,NLD,Europe,Western Europe,6,24,6,0,34,16,Uni,middle,0,1,1,1,1,1
Netherlands,NLD,Europe,Western Europe,12,24,5,1,40,16,noUni,middle,1,1,1,1,0,1
Netherlands,NLD,Europe,Western Europe,6,25,7,1,49,14,Uni,middle,0,1,0,1,1,1
Netherlands,NLD,Europe,Western Europe,6,20,7,1,36,13,Uni,high,1,1,2,2,0,1
Netherlands,NLD,Europe,Western Europe,8,23,6,1,49,12,Uni,high,0,1,1,2,1,1
Netherlands,NLD,Europe,Western Europe,7,23,6,0,59,19,noUni,high,1,1,1,1,1,1
Netherlands,NLD,Europe,Western Europe,6,22,4,1,34,18,noUni,high,1,1,0,1,0,1
Netherlands,NLD,Europe,Western Europe,7,26,8,1,49,15,noUni,middle,1,1,1,1,0,1
Netherlands,NLD,Europe,Western Europe,7,22,6,0,39,16,noUni,high,1,1,1,2,0,1
Netherlands,NLD,Europe,Western Europe,6,25,9,1,58,12,noUni,middle,1,1,0,2,0,1
Netherlands,NLD,Europe,Western Europe,8,23,8,0,59,10,Uni,low,1,1,2,2,0,1
Netherlands,NLD,Europe,Western Europe,11,23,6,0,35,14,Uni,low,1,1,2,2,0,1
Netherlands,NLD,Europe,Western Europe,8,19,7,1,56,11,Uni,middle,0,1,1,1,0,1
Netherlands,NLD,Europe,Western Europe,7,24,9,0,55,18,noUni,middle,1,1,0,1,0,1
Netherlands,NLD,Europe,Western Europe,6,27,8,1,53,15,noUni,middle,1,1,1,2,1,1
Netherlands,NLD,Europe,Western Europe,9,24,7,1,44,12,Uni,middle,1,1,0,1,0,1
Netherlands,NLD,Europe,Western Europe,6,21,6,1,58,12,Uni,middle,1,1,2,2,1,1
Netherlands,NLD,Europe,Western Europe,7,27,5,1,56,16,Uni,middle,1,1,2,2,0,1
Netherlands,NLD,Europe,Western Europe,5,27,9,0,46,21,noUni,middle,1,1,0,2,1,1
Netherlands,NLD,Europe,Western Europe,6,24,8,1,41,11,Uni,high,1,1,1,1,1,1
Netherlands,NLD,Europe,Western Europe,9,27,4,0,32,14,Uni,middle,1,1,1,1,0,1
Netherlands,NLD,Europe,Western Europe,4,26,9,1,50,16,noUni,middle,1,1,1,1,1,1
Netherlands,NLD,Europe,Western Europe,5,24,8,1,36,17,noUni,middle,0,1,0,1,0,1
Netherlands,NLD,Europe,Western Europe,4,23,8,0,56,14,Uni,middle,0,1,1,1,0,1
Netherlands,NLD,Europe,Western Europe,6,24,5,1,56,12,Uni,middle,0,1,0,2,0,1
Netherlands,NLD,Europe,Western Europe,9,21,7,0,40,11,Uni,middle,0,1,0,0,0,0
Netherlands,NLD,Europe,Western Europe,9,22,8,0,59,14,Uni,high,1,1,1,1,0,1
Netherlands,NLD,Europe,Western Europe,8,24,7,1,39,14,noUni,low,1,1,0,2,0,1
Netherlands,NLD,Europe,Western Europe,8,23,6,1,49,12,Uni,middle,0,1,0,1,0,1
Netherlands,NLD,Europe,Western Europe,12,16,3,0,46,8,Uni,middle,0,1,2,2,0,0
Netherlands,NLD,Europe,Western Europe,8,24,6,0,48,20,Uni,middle,1,1,0,0,0,1
Netherlands,NLD,Europe,Western Europe,9,15,8,1,50,15,Uni,middle,1,1,0,1,0,1
Netherlands,NLD,Europe,Western Europe,6,25,8,1,41,19,Uni,middle,1,1,0,0,0,1
Netherlands,NLD,Europe,Western Europe,9,21,7,1,50,14,Uni,middle,0,1,1,1,0,1
Netherlands,NLD,Europe,Western Europe,5,23,8,1,44,20,noUni,middle,1,1,0,1,1,1
Netherlands,NLD,Europe,Western Europe,8,21,3,1,55,12,Uni,middle,0,1,0,0,0,0
Netherlands,NLD,Europe,Western Europe,8,27,6,1,59,10,Uni,middle,1,1,1,1,0,1
Netherlands,NLD,Europe,Western Europe,5,22,6,1,51,15,noUni,middle,1,1,1,1,0,1
Netherlands,NLD,Europe,Western Europe,7,26,6,1,33,12,Uni,middle,0,1,0,1,0,1
Netherlands,NLD,Europe,Western Europe,7,21,7,1,29,14,Uni,middle,0,1,1,1,0,1
Netherlands,NLD,Europe,Western Europe,3,32,10,1,64,9,Uni,middle,1,1,2,2,0,1
Netherlands,NLD,Europe,Western Europe,6,26,4,1,51,11,Uni,middle,1,1,1,1,0,1
Netherlands,NLD,Europe,Western Europe,6,20,7,0,59,19,noUni,high,0,1,2,2,0,1
Netherlands,NLD,Europe,Western Europe,12,19,4,0,32,12,Uni,middle,0,1,0,1,0,0
Netherlands,NLD,Europe,Western Europe,9,21,6,0,31,17,noUni,high,1,1,0,2,0,1
Netherlands,NLD,Europe,Western Europe,6,21,6,0,44,18,noUni,high,1,1,1,1,0,0
Netherlands,NLD,Europe,Western Europe,4,33,9,1,45,10,Uni,low,1,1,0,1,0,0
Netherlands,NLD,Europe,Western Europe,6,26,8,1,46,20,noUni,middle,1,1,1,0,0,1
Netherlands,NLD,Europe,Western Europe,6,25,7,1,60,13,Uni,low,0,1,0,2,0,1
Netherlands,NLD,Europe,Western Europe,15,14,4,0,40,17,noUni,high,1,1,1,1,0,1
Netherlands,NLD,Europe,Western Europe,7,16,7,0,45,24,noUni,middle,0,1,1,1,0,0
Netherlands,NLD,Europe,Western Europe,4,27,8,1,54,14,noUni,high,1,1,1,1,1,1
Netherlands,NLD,Europe,Western Europe,6,20,6,0,38,12,Uni,middle,1,1,1,1,0,1
Netherlands,NLD,Europe,Western Europe,8,29,4,0,43,10,Uni,middle,0,1,1,1,0,1
Netherlands,NLD,Europe,Western Europe,6,27,7,1,49,18,noUni,middle,1,1,1,1,0,1
Netherlands,NLD,Europe,Western Europe,7,24,7,0,34,17,noUni,middle,1,1,1,2,0,1
Netherlands,NLD,Europe,Western Europe,8,27,7,1,35,18,noUni,middle,1,1,0,1,0,1
Netherlands,NLD,Europe,Western Europe,5,22,5,0,60,14,Uni,high,1,1,0,0,0,1
Netherlands,NLD,Europe,Western Europe,9,24,9,0,49,11,Uni,middle,0,1,2,2,0,1
Netherlands,NLD,Europe,Western Europe,9,20,9,0,61,12,Uni,middle,0,1,0,0,0,1
Netherlands,NLD,Europe,Western Europe,8,21,6,1,45,14,Uni,middle,1,1,1,2,0,1
Netherlands,NLD,Europe,Western Europe,8,25,6,1,52,11,Uni,high,1,1,1,2,0,1
Netherlands,NLD,Europe,Western Europe,8,25,8,1,31,18,noUni,middle,1,1,1,2,0,1
Netherlands,NLD,Europe,Western Europe,9,22,5,0,42,16,noUni,middle,1,0,2,0,0,1
Netherlands,NLD,Europe,Western Europe,9,22,6,1,35,13,Uni,middle,0,1,1,1,0,1
Netherlands,NLD,Europe,Western Europe,5,27,10,1,34,16,noUni,middle,0,1,0,1,1,1
Netherlands,NLD,Europe,Western Europe,4,27,7,1,50,13,Uni,middle,0,1,1,2,0,1
Netherlands,NLD,Europe,Western Europe,7,22,8,0,44,12,Uni,middle,0,1,0,0,0,1
Netherlands,NLD,Europe,Western Europe,7,29,8,1,61,8,Uni,middle,1,1,0,2,0,1
Netherlands,NLD,Europe,Western Europe,7,27,11,1,61,12,noUni,high,1,1,0,2,0,1
Netherlands,NLD,Europe,Western Europe,5,25,8,1,44,16,noUni,middle,1,1,0,1,1,1
Netherlands,NLD,Europe,Western Europe,13,13,3,0,35,18,noUni,high,0,0,2,2,0,0
Netherlands,NLD,Europe,Western Europe,12,16,5,0,57,6,Uni,middle,0,0,1,1,0,0
Norway,NOR,Europe,Northern Europe,3,27,5,0,33,16,noUni,middle,1,1,0,0,0,1
Norway,NOR,Europe,Northern Europe,11,15,3,0,34,16,noUni,middle,0,0,2,2,0,0
Norway,NOR,Europe,Northern Europe,11,27,3,1,28,18,noUni,middle,0,1,1,2,0,1
Norway,NOR,Europe,Northern Europe,7,21,4,1,57,18,noUni,high,1,1,1,1,1,1
Norway,NOR,Europe,Northern Europe,6,18,8,0,28,17,noUni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,3,28,4,1,53,18,noUni,high,1,1,1,2,0,1
Norway,NOR,Europe,Northern Europe,8,23,7,0,38,18,noUni,high,1,1,1,2,0,1
Norway,NOR,Europe,Northern Europe,6,25,7,1,52,15,Uni,middle,1,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,11,19,6,0,59,19,noUni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,6,23,7,1,42,18,noUni,high,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,10,24,3,0,27,18,noUni,high,0,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,6,23,8,0,46,18,noUni,middle,1,1,1,1,0,0
Norway,NOR,Europe,Northern Europe,7,24,5,1,27,13,noUni,high,1,1,0,0,0,1
Norway,NOR,Europe,Northern Europe,13,20,8,0,68,15,noUni,middle,1,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,7,22,7,0,44,13,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,6,23,7,1,33,13,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,10,20,8,1,39,18,noUni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,8,21,5,1,31,18,noUni,middle,0,1,2,1,0,1
Norway,NOR,Europe,Northern Europe,5,25,7,1,27,16,noUni,high,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,6,25,5,0,38,16,noUni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,7,21,3,0,59,13,Uni,middle,1,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,6,25,5,0,62,19,noUni,high,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,7,27,6,0,48,18,noUni,middle,1,1,1,1,0,0
Norway,NOR,Europe,Northern Europe,11,24,6,0,44,22,noUni,middle,1,1,0,1,0,0
Norway,NOR,Europe,Northern Europe,10,20,4,0,57,20,noUni,middle,1,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,7,30,9,1,33,17,Uni,middle,1,1,0,2,0,1
Norway,NOR,Europe,Northern Europe,6,22,4,0,41,16,noUni,high,0,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,9,22,6,0,52,11,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,12,19,9,0,46,15,Uni,high,1,1,0,1,0,1
Norway,NOR,Europe,Northern Europe,6,20,5,1,55,9,Uni,middle,1,1,0,0,0,1
Norway,NOR,Europe,Northern Europe,8,23,8,1,65,16,Uni,middle,1,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,8,20,5,0,50,17,noUni,middle,0,1,2,2,0,0
Norway,NOR,Europe,Northern Europe,6,23,6,1,48,18,noUni,middle,1,1,1,2,0,1
Norway,NOR,Europe,Northern Europe,9,27,5,1,40,19,noUni,high,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,9,20,9,0,35,5,noUni,middle,0,0,1,1,0,0
Norway,NOR,Europe,Northern Europe,8,22,5,0,52,17,noUni,middle,1,1,1,2,0,1
Norway,NOR,Europe,Northern Europe,7,24,6,1,51,15,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,8,26,3,0,52,15,noUni,middle,0,1,2,2,0,0
Norway,NOR,Europe,Northern Europe,10,18,6,0,59,45,Uni,middle,1,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,7,26,8,1,52,16,Uni,middle,1,1,0,0,0,1
Norway,NOR,Europe,Northern Europe,8,20,5,1,63,11,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,9,18,6,0,44,17,noUni,high,0,0,2,2,0,1
Norway,NOR,Europe,Northern Europe,6,23,6,0,50,13,Uni,middle,1,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,11,24,7,0,59,18,noUni,middle,0,1,0,1,0,1
Norway,NOR,Europe,Northern Europe,10,20,4,0,36,16,Uni,middle,1,1,1,1,0,0
Norway,NOR,Europe,Northern Europe,7,30,9,0,37,17,noUni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,10,24,6,0,63,14,Uni,middle,1,1,0,1,0,1
Norway,NOR,Europe,Northern Europe,12,25,4,1,43,17,noUni,middle,0,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,9,27,5,1,40,17,Uni,middle,1,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,7,23,5,0,36,13,Uni,middle,1,1,2,2,1,1
Norway,NOR,Europe,Northern Europe,10,19,3,0,65,15,Uni,middle,0,1,0,2,0,1
Norway,NOR,Europe,Northern Europe,7,28,9,1,33,20,noUni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,4,33,9,0,37,11,Uni,middle,1,1,1,0,0,1
Norway,NOR,Europe,Northern Europe,4,29,8,1,34,17,noUni,middle,1,1,2,1,0,1
Norway,NOR,Europe,Northern Europe,9,19,10,0,61,15,Uni,middle,1,1,1,2,0,0
Norway,NOR,Europe,Northern Europe,3,23,9,0,45,17,noUni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,9,26,7,1,37,18,noUni,middle,1,1,0,0,0,1
Norway,NOR,Europe,Northern Europe,8,32,4,1,43,16,Uni,middle,1,1,1,1,0,0
Norway,NOR,Europe,Northern Europe,6,26,8,1,67,13,Uni,middle,0,1,1,2,0,1
Norway,NOR,Europe,Northern Europe,11,27,5,0,42,18,noUni,middle,1,1,0,0,0,0
Norway,NOR,Europe,Northern Europe,9,26,8,0,33,18,noUni,middle,0,1,1,1,0,0
Norway,NOR,Europe,Northern Europe,8,24,5,1,34,17,noUni,middle,1,1,0,1,0,1
Norway,NOR,Europe,Northern Europe,9,21,6,0,44,15,Uni,middle,0,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,6,25,6,1,36,18,noUni,middle,1,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,6,33,8,1,46,14,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,8,18,10,0,53,3,Uni,middle,1,1,0,2,0,1
Norway,NOR,Europe,Northern Europe,7,21,7,1,46,15,Uni,high,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,7,21,7,0,50,10,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,7,21,6,0,48,14,Uni,high,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,8,21,6,1,46,17,Uni,middle,1,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,8,22,6,1,39,18,noUni,middle,1,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,7,26,6,1,39,17,noUni,middle,0,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,6,24,6,1,41,15,noUni,middle,1,1,1,2,0,1
Norway,NOR,Europe,Northern Europe,8,28,9,0,55,14,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,6,27,6,1,47,14,Uni,high,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,8,29,6,0,21,15,noUni,middle,0,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,8,23,6,0,49,17,noUni,middle,1,1,1,2,0,1
Norway,NOR,Europe,Northern Europe,10,22,8,0,29,18,noUni,middle,1,1,1,1,0,0
Norway,NOR,Europe,Northern Europe,7,21,6,1,42,20,noUni,high,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,12,16,3,0,61,15,noUni,middle,0,0,1,1,0,0
Norway,NOR,Europe,Northern Europe,8,18,7,0,53,20,noUni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,3,27,7,1,59,17,noUni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,7,23,5,1,37,16,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,5,29,4,0,56,16,noUni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,9,16,8,0,42,16,noUni,middle,1,1,1,2,1,1
Norway,NOR,Europe,Northern Europe,8,26,9,0,39,17,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,9,22,4,0,53,14,Uni,middle,0,1,0,1,0,0
Norway,NOR,Europe,Northern Europe,5,25,9,1,45,17,noUni,middle,1,1,0,1,0,1
Norway,NOR,Europe,Northern Europe,10,18,8,0,79,18,noUni,middle,0,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,6,18,6,1,65,10,Uni,middle,1,1,2,2,0,0
Norway,NOR,Europe,Northern Europe,11,18,6,1,60,12,Uni,middle,0,0,2,2,0,1
Norway,NOR,Europe,Northern Europe,7,21,6,1,38,21,noUni,middle,1,1,2,2,0,0
Norway,NOR,Europe,Northern Europe,7,27,5,1,31,16,noUni,middle,1,1,1,2,0,1
Norway,NOR,Europe,Northern Europe,8,19,4,0,61,14,Uni,low,0,1,1,2,0,1
Norway,NOR,Europe,Northern Europe,8,24,7,0,33,9,Uni,middle,1,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,4,26,6,1,41,8,noUni,middle,1,1,2,2,1,1
Norway,NOR,Europe,Northern Europe,6,31,10,1,41,16,noUni,high,1,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,9,23,6,1,50,13,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,8,26,4,0,33,18,noUni,high,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,8,24,6,0,33,21,noUni,middle,1,1,0,0,0,1
Norway,NOR,Europe,Northern Europe,6,32,7,1,58,18,noUni,high,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,6,23,7,1,41,15,noUni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,9,25,5,1,55,16,noUni,middle,1,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,11,23,4,1,25,13,Uni,middle,0,1,1,2,0,0
Norway,NOR,Europe,Northern Europe,7,28,7,0,44,17,noUni,middle,0,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,6,24,5,0,50,17,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,13,18,4,0,43,3,Uni,middle,0,0,0,1,1,0
Norway,NOR,Europe,Northern Europe,10,22,4,1,55,12,Uni,high,0,0,1,1,0,1
Norway,NOR,Europe,Northern Europe,9,28,7,0,59,12,Uni,high,1,1,2,1,0,1
Norway,NOR,Europe,Northern Europe,9,22,6,0,43,17,noUni,high,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,7,35,6,1,51,16,noUni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,6,29,5,1,46,18,noUni,middle,1,1,1,1,1,1
Norway,NOR,Europe,Northern Europe,10,22,5,0,55,12,Uni,high,1,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,9,22,6,0,22,16,Uni,high,0,0,0,2,0,1
Norway,NOR,Europe,Northern Europe,11,31,5,1,39,15,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,8,30,6,1,38,18,noUni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,10,25,3,0,60,10,Uni,middle,1,1,2,0,0,1
Norway,NOR,Europe,Northern Europe,9,25,5,0,36,17,noUni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,7,24,4,1,32,17,noUni,middle,0,1,1,2,0,1
Norway,NOR,Europe,Northern Europe,10,24,3,0,40,18,noUni,middle,1,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,6,29,8,1,27,18,noUni,middle,1,1,0,2,0,1
Norway,NOR,Europe,Northern Europe,10,17,3,0,51,11,Uni,middle,1,1,0,2,0,1
Norway,NOR,Europe,Northern Europe,9,21,5,0,59,12,Uni,middle,1,1,0,0,0,1
Norway,NOR,Europe,Northern Europe,11,15,3,0,20,14,Uni,high,0,0,0,0,0,0
Norway,NOR,Europe,Northern Europe,4,30,6,1,41,15,noUni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,6,30,10,0,49,13,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,8,27,7,1,21,14,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,6,15,3,0,27,17,Uni,middle,0,1,2,2,0,0
Norway,NOR,Europe,Northern Europe,6,26,8,1,52,17,noUni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,5,24,7,0,32,18,noUni,middle,1,1,2,1,0,1
Norway,NOR,Europe,Northern Europe,7,19,5,0,24,17,noUni,middle,1,1,1,2,0,0
Norway,NOR,Europe,Northern Europe,8,28,6,0,48,14,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,8,23,3,1,51,10,Uni,high,1,1,1,1,0,0
Norway,NOR,Europe,Northern Europe,3,28,12,1,38,13,Uni,middle,1,1,0,2,0,1
Norway,NOR,Europe,Northern Europe,6,25,7,0,55,9,Uni,low,1,1,0,0,0,1
Norway,NOR,Europe,Northern Europe,7,18,6,0,55,14,Uni,middle,0,0,2,2,0,1
Norway,NOR,Europe,Northern Europe,7,22,5,0,49,12,Uni,middle,1,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,7,30,8,0,38,4,Uni,middle,1,1,0,2,0,1
Norway,NOR,Europe,Northern Europe,8,32,7,0,55,17,noUni,middle,1,1,0,0,0,1
Norway,NOR,Europe,Northern Europe,5,22,8,1,57,9,Uni,high,0,1,2,2,0,0
Norway,NOR,Europe,Northern Europe,7,19,5,0,32,16,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,6,28,8,1,33,16,noUni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,8,23,7,0,62,15,Uni,middle,1,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,6,22,6,0,57,16,Uni,middle,1,1,0,2,0,1
Norway,NOR,Europe,Northern Europe,8,25,3,1,57,17,noUni,middle,1,1,0,0,0,1
Norway,NOR,Europe,Northern Europe,10,21,8,1,52,18,noUni,middle,1,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,4,27,7,0,46,15,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,5,30,9,1,41,22,noUni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,7,25,5,1,27,14,Uni,middle,0,1,2,1,0,1
Norway,NOR,Europe,Northern Europe,7,26,6,1,39,20,noUni,high,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,7,23,7,1,50,11,Uni,middle,1,1,0,2,0,1
Norway,NOR,Europe,Northern Europe,8,24,8,1,61,16,noUni,middle,1,1,1,1,1,1
Norway,NOR,Europe,Northern Europe,10,15,6,0,60,14,Uni,low,1,1,0,2,0,1
Norway,NOR,Europe,Northern Europe,8,25,4,1,43,12,Uni,middle,1,1,0,1,0,0
Norway,NOR,Europe,Northern Europe,8,22,7,0,52,15,noUni,middle,1,1,1,2,0,1
Norway,NOR,Europe,Northern Europe,11,23,6,1,52,15,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,9,24,5,0,59,8,Uni,middle,1,1,1,2,0,1
Norway,NOR,Europe,Northern Europe,5,27,8,0,49,11,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,9,21,4,0,35,18,Uni,middle,1,1,0,1,0,1
Norway,NOR,Europe,Northern Europe,7,18,6,0,46,12,Uni,middle,0,0,2,2,0,1
Norway,NOR,Europe,Northern Europe,8,24,6,1,46,13,Uni,middle,0,1,1,1,0,0
Norway,NOR,Europe,Northern Europe,5,21,5,0,53,16,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,6,28,6,1,33,13,noUni,middle,0,0,2,2,0,1
Norway,NOR,Europe,Northern Europe,7,29,6,1,31,15,noUni,middle,1,1,0,1,0,1
Norway,NOR,Europe,Northern Europe,11,19,4,1,20,14,Uni,middle,0,1,0,0,0,1
Norway,NOR,Europe,Northern Europe,7,20,5,0,35,16,noUni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,12,19,3,0,58,14,noUni,high,0,1,1,2,0,1
Norway,NOR,Europe,Northern Europe,12,19,4,1,43,12,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,7,28,9,0,45,12,Uni,middle,1,1,0,2,0,1
Norway,NOR,Europe,Northern Europe,6,27,7,0,45,13,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,7,28,8,1,42,18,noUni,middle,1,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,7,21,8,0,35,16,noUni,middle,1,1,1,2,0,1
Norway,NOR,Europe,Northern Europe,5,26,9,0,50,15,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,11,21,4,0,40,12,Uni,middle,0,0,1,1,0,1
Norway,NOR,Europe,Northern Europe,9,23,6,1,39,14,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,7,28,7,1,47,14,Uni,middle,1,1,0,2,0,1
Norway,NOR,Europe,Northern Europe,6,20,7,0,62,15,Uni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,5,27,6,0,46,17,noUni,high,1,1,1,2,0,1
Norway,NOR,Europe,Northern Europe,14,16,3,0,24,12,Uni,middle,0,1,2,2,0,0
Norway,NOR,Europe,Northern Europe,10,29,7,0,22,16,Uni,middle,1,1,1,1,1,1
Norway,NOR,Europe,Northern Europe,6,23,5,0,26,17,noUni,middle,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,7,21,5,0,25,17,noUni,low,1,1,2,2,0,0
Norway,NOR,Europe,Northern Europe,7,23,7,1,46,19,noUni,high,1,1,1,1,0,1
Norway,NOR,Europe,Northern Europe,7,29,7,1,62,13,Uni,middle,1,1,2,2,0,1
Norway,NOR,Europe,Northern Europe,6,25,8,0,63,17,noUni,middle,1,1,1,1,1,1
Norway,NOR,Europe,Northern Europe,7,26,7,1,29,16,Uni,low,1,1,0,0,0,1
Norway,NOR,Europe,Northern Europe,7,25,6,0,34,17,noUni,middle,1,1,0,1,0,1
